65,26,1262591812
14,26,1262591896
6,9,1262592085
6,0,1262592183
49,74,1262592242
12,14,1262592247
12,39,1262592247
74,49,1262592300
74,49,1262592319
61,14,1262592390
61,2,1262592390
61,19,1262592390
61,7,1262592390
61,32,1262592390
61,34,1262592390
10,4,1262592405
65,2,1262592447
61,2,1262592461
61,14,1262592461
61,19,1262592461
61,7,1262592461
61,32,1262592461
61,34,1262592461
14,61,1262592465
14,61,1262592465
61,2,1262592483
61,14,1262592483
61,19,1262592483
61,7,1262592483
61,32,1262592483
61,34,1262592483
14,61,1262592491
7,61,1262592517
7,61,1262592517
7,61,1262592519
61,2,1262592533
61,14,1262592533
61,19,1262592533
61,7,1262592533
61,32,1262592533
61,34,1262592533
2,61,1262592576
2,61,1262592577
34,61,1262592577
34,61,1262592578
61,2,1262592581
61,19,1262592581
61,7,1262592581
61,32,1262592581
61,34,1262592581
61,14,1262592581
14,61,1262592589
7,61,1262592606
34,61,1262592638
2,61,1262592664
34,61,1262592698
2,61,1262592745
3,15,1262592750
14,60,1262592919
14,11,1262592919
29,31,1262592963
0,45,1262592991
14,61,1262593021
75,18,1262593204
2,61,1262593254
60,14,1262593274
5,6,1262593291
5,0,1262593291
5,6,1262593324
5,0,1262593324
73,4,1262593332
66,2,1262593465
76,26,1262593536
77,22,1262593743
26,76,1262593803
78,42,1262593865
78,42,1262593869
67,47,1262593875
78,42,1262593889
78,42,1262593892
78,79,1262593897
31,14,1262593920
14,31,1262593978
32,61,1262594030
32,61,1262594030
32,61,1262594032
32,61,1262594034
2,80,1262594087
2,49,1262594087
2,26,1262594087
49,46,1262594161
19,61,1262594305
19,61,1262594305
19,61,1262594307
19,61,1262594309
67,26,1262594343
46,49,1262594365
51,2,1262594372
26,2,1262594509
34,2,1262594515
79,37,1262594521
34,61,1262594524
37,79,1262594573
49,67,1262594661
7,2,1262594693
67,49,1262594730
7,61,1262594819
81,20,1262594839
28,21,1262594961
25,24,1262595017
16,2,1262595034
25,23,1262595045
12,2,1262595050
12,7,1262595050
12,34,1262595050
12,39,1262595050
12,3,1262595050
16,55,1262595219
16,14,1262595219
16,53,1262595219
72,4,1262595272
7,12,1262595278
13,76,1262595325
53,16,1262595372
55,16,1262595606
67,73,1262595683
34,12,1262595820
67,47,1262596020
67,2,1262596044
0,72,1262596231
67,73,1262596294
72,0,1262596310
10,82,1262596467
72,0,1262596476
83,84,1262596531
83,41,1262596566
52,2,1262596583
68,85,1262596627
85,68,1262596627
83,41,1262596651
32,61,1262596657
67,84,1262596760
83,41,1262596910
32,14,1262597008
32,60,1262597008
32,14,1262597382
60,32,1262597415
11,14,1262597494
41,61,1262597607
30,20,1262597928
23,61,1262598186
23,50,1262598186
23,2,1262598186
23,7,1262598186
0,72,1262598413
75,83,1262598755
50,23,1262598844
73,0,1262598938
0,73,1262598974
63,66,1262599224
75,49,1262599329
85,56,1262599668
2,23,1262599757
3,12,1262599850
49,75,1262599940
75,49,1262600073
68,85,1262600084
2,12,1262600738
45,0,1262601089
72,4,1262601237
4,72,1262601408
25,44,1262601427
76,26,1262601708
75,18,1262601846
53,55,1262602059
20,85,1262602095
7,23,1262602101
31,86,1262602105
31,6,1262602105
85,20,1262602140
41,32,1262602430
76,26,1262602514
76,13,1262602554
20,55,1262602572
20,83,1262602572
20,87,1262602572
20,75,1262602572
20,88,1262602572
20,67,1262602572
20,85,1262602572
20,89,1262602572
20,46,1262602572
20,84,1262602572
20,68,1262602572
20,47,1262602572
75,18,1262602574
83,20,1262602583
85,20,1262602591
88,20,1262602600
47,20,1262602642
66,63,1262602651
11,30,1262602755
11,24,1262602755
46,20,1262602768
75,18,1262602906
67,20,1262602958
75,20,1262602959
76,13,1262603022
20,55,1262603025
20,68,1262603025
20,87,1262603025
20,75,1262603025
20,85,1262603025
20,89,1262603025
20,83,1262603025
20,88,1262603025
75,20,1262603045
30,11,1262603047
85,20,1262603081
88,20,1262603108
83,20,1262603110
13,76,1262603236
76,13,1262603242
44,62,1262603374
71,4,1262603763
71,14,1262603881
71,4,1262603881
71,70,1262603881
76,25,1262603885
76,14,1262603885
76,38,1262603885
76,37,1262603885
76,65,1262603885
76,23,1262603885
76,2,1262603885
26,76,1262604049
26,68,1262604154
58,68,1262604206
0,1,1262604260
1,0,1262604264
34,61,1262604422
34,2,1262604422
34,19,1262604422
26,79,1262604447
79,26,1262604546
37,33,1262604896
62,43,1262604900
37,33,1262604942
61,37,1262604947
61,19,1262604947
61,26,1262604947
61,58,1262604947
61,38,1262604947
61,68,1262604947
61,71,1262604947
61,8,1262604947
61,63,1262604947
61,14,1262604947
61,25,1262604947
61,2,1262604947
61,67,1262604947
61,90,1262604947
61,79,1262604947
61,78,1262604947
58,61,1262605040
18,85,1262605066
85,18,1262605079
32,14,1262605163
76,26,1262605282
79,61,1262605328
0,73,1262605329
44,42,1262605341
2,34,1262605385
2,61,1262605394
79,61,1262605483
8,61,1262605638
68,83,1262605749
24,11,1262606012
67,61,1262606018
78,61,1262606042
14,32,1262606064
28,62,1262606147
17,2,1262606247
17,2,1262606270
68,75,1262606354
75,49,1262606472
74,49,1262606599
49,75,1262606622
9,6,1262606688
75,49,1262606712
28,41,1262606727
73,0,1262606824
6,9,1262606852
18,65,1262606892
18,17,1262606892
18,6,1262606892
18,89,1262606892
18,0,1262606892
18,37,1262606892
18,66,1262606892
18,8,1262606892
18,16,1262606892
18,90,1262606892
73,8,1262606900
73,91,1262606900
73,13,1262606900
73,64,1262606900
73,71,1262606900
6,18,1262606933
0,18,1262606945
64,73,1262606965
75,18,1262606965
75,92,1262606965
12,0,1262606988
0,12,1262607023
13,73,1262607033
0,12,1262607248
16,0,1262607309
3,47,1262607337
0,16,1262607362
72,71,1262607402
21,93,1262607462
8,73,1262607676
2,84,1262607702
8,16,1262607751
8,18,1262607764
84,2,1262607823
14,32,1262607907
87,20,1262607928
14,32,1262607978
87,20,1262608028
14,61,1262608112
14,16,1262608174
17,18,1262608262
47,3,1262608262
47,3,1262608339
26,61,1262608399
68,83,1262608435
71,72,1262608438
71,61,1262608438
71,73,1262608475
8,65,1262608575
8,66,1262608575
12,0,1262608581
12,0,1262608625
3,47,1262608655
0,12,1262608664
32,4,1262608716
68,94,1262609145
60,95,1262609274
84,20,1262609499
12,64,1262609524
3,64,1262609577
64,12,1262609710
41,28,1262609777
11,14,1262609814
14,11,1262609878
41,21,1262609969
87,14,1262610158
87,60,1262610158
87,95,1262610158
87,11,1262610158
49,74,1262610329
64,12,1262610768
14,31,1262610981
31,14,1262611054
12,64,1262611061
25,44,1262611150
25,61,1262611176
87,60,1262611440
87,95,1262611440
87,11,1262611440
87,14,1262611440
31,29,1262611518
74,49,1262611577
31,29,1262611744
66,8,1262611887
66,8,1262612050
66,65,1262612050
66,18,1262612056
12,64,1262612061
32,14,1262612080
32,45,1262612170
32,57,1262612170
32,21,1262612170
32,41,1262612170
32,92,1262612170
82,62,1262612197
82,62,1262612258
64,12,1262612264
82,62,1262612310
82,10,1262612333
31,29,1262612500
31,96,1262612500
69,74,1262612516
19,61,1262612566
62,21,1262612956
14,32,1262613276
85,18,1262613340
85,39,1262613470
41,63,1262613472
41,62,1262613472
41,21,1262613472
41,42,1262613483
62,41,1262613506
44,61,1262613638
21,97,1262613727
74,69,1262613874
62,61,1262614083
62,44,1262614093
55,53,1262614351
62,36,1262614432
62,28,1262614439
62,82,1262614453
62,82,1262614459
62,82,1262614468
32,41,1262614633
65,18,1262614682
65,8,1262614706
97,21,1262614748
85,18,1262614764
31,6,1262614899
58,71,1262615091
73,3,1262615438
45,0,1262615645
3,73,1262615659
0,45,1262615678
31,29,1262615690
32,14,1262615829
36,62,1262616251
36,62,1262616284
89,17,1262616300
0,45,1262616380
89,20,1262616554
89,20,1262616601
68,75,1262616629
89,18,1262616812
84,67,1262617021
68,83,1262617159
67,84,1262617176
75,68,1262617219
68,83,1262617878
75,83,1262618404
98,17,1262622794
98,20,1262622904
98,92,1262622907
37,66,1262633423
0,4,1262645364
0,5,1262645364
0,6,1262645364
0,1,1262645364
0,2,1262645364
0,7,1262645364
0,8,1262645364
0,9,1262645364
0,10,1262645364
0,11,1262645364
0,12,1262645364
0,13,1262645364
0,14,1262645364
0,3,1262645364
0,15,1262645364
0,16,1262645364
17,89,1262670843
95,14,1262672099
95,60,1262672099
95,11,1262672099
32,41,1262673023
62,36,1262673658
16,18,1262674082
41,32,1262674165
99,97,1262674296
99,41,1262674334
99,20,1262674351
60,95,1262674422
38,61,1262674903
14,95,1262675123
32,41,1262675745
16,8,1262676770
2,12,1262677301
2,65,1262677301
2,66,1262677301
2,7,1262677301
2,34,1262677301
2,3,1262677301
2,67,1262677301
2,68,1262677301
2,84,1262677301
2,16,1262677301
65,2,1262677480
34,2,1262677692
53,14,1262677718
53,9,1262677718
12,2,1262677737
82,62,1262677837
28,6,1262677872
6,28,1262677961
91,73,1262677997
6,28,1262678072
16,2,1262678252
14,65,1262678360
65,14,1262678395
45,0,1262678621
28,6,1262678681
7,2,1262679038
66,2,1262679078
82,14,1262679122
82,4,1262679122
66,37,1262679131
16,14,1262679418
16,55,1262679418
16,53,1262679418
37,35,1262679481
9,53,1262679700
53,16,1262679762
41,6,1262679916
55,16,1262680030
55,87,1262680043
55,20,1262680077
55,20,1262680089
67,2,1262680399
6,41,1262680724
62,82,1262680874
31,86,1262681442
26,80,1262681524
26,100,1262681524
26,92,1262681524
26,101,1262681524
100,26,1262681538
42,41,1262681553
92,26,1262681775
12,2,1262681900
71,14,1262681945
41,32,1262681958
2,65,1262682082
41,26,1262682296
67,63,1262682323
41,6,1262682396
32,14,1262682628
86,31,1262682648
14,32,1262682676
83,84,1262682735
14,53,1262682802
14,16,1262682864
14,82,1262682864
55,53,1262682958
26,80,1262682985
53,55,1262682996
86,73,1262683102
6,21,1262683103
86,73,1262683111
86,73,1262683121
41,26,1262683308
28,22,1262683367
22,28,1262683429
28,41,1262683524
90,18,1262683539
90,61,1262683609
90,79,1262683845
14,6,1262683889
14,0,1262683889
25,31,1262683910
0,14,1262683916
6,14,1262683922
68,63,1262683972
65,2,1262684035
47,55,1262684044
90,22,1262684091
90,49,1262684091
11,95,1262684194
55,47,1262684303
90,62,1262684365
68,63,1262684422
90,63,1262684538
75,52,1262684543
102,51,1262684584
73,103,1262684983
68,75,1262685004
102,82,1262685097
14,55,1262687209
3,2,1262687281
51,102,1262687294
47,52,1262687417
41,28,1262687517
87,55,1262687632
23,24,1262687731
23,31,1262687731
31,23,1262687747
53,32,1262687857
24,23,1262687863
32,53,1262687957
75,49,1262688099
51,102,1262688340
102,51,1262688418
92,18,1262688889
55,14,1262689017
69,52,1262689203
85,67,1262689206
85,89,1262689206
85,52,1262689245
75,68,1262689488
3,80,1262689529
3,2,1262689529
3,12,1262689529
3,34,1262689529
3,26,1262689530
3,92,1262689530
3,100,1262689530
92,3,1262689589
100,3,1262689619
11,71,1262689645
11,14,1262689645
12,3,1262689656
55,80,1262689660
55,14,1262689660
55,53,1262689660
53,55,1262689702
71,11,1262689720
32,82,1262689722
55,80,1262689726
55,14,1262689726
55,53,1262689726
71,72,1262689783
71,73,1262689783
32,4,1262689784
53,14,1262689786
53,55,1262689796
32,60,1262689861
3,2,1262689924
3,34,1262689924
3,80,1262689924
3,92,1262689924
3,100,1262689924
3,26,1262689924
100,3,1262689947
92,3,1262689986
60,32,1262689987
6,79,1262690016
2,3,1262690099
58,68,1262690186
58,85,1262690186
58,83,1262690186
58,75,1262690186
58,87,1262690186
58,66,1262690186
58,93,1262690186
58,67,1262690186
58,55,1262690186
58,84,1262690186
58,88,1262690186
58,47,1262690186
58,46,1262690186
58,1,1262690186
2,3,1262690187
3,17,1262690203
26,3,1262690639
79,63,1262690669
26,3,1262690684
74,49,1262690689
68,75,1262690793
74,49,1262691111
53,55,1262691122
55,53,1262691199
63,79,1262691256
83,68,1262691315
82,32,1262691705
34,3,1262691717
82,32,1262691723
37,31,1262691740
34,3,1262691752
82,102,1262691767
55,60,1262692521
55,95,1262692521
55,14,1262692521
69,52,1262692557
51,102,1262692585
51,104,1262692585
60,55,1262692603
21,93,1262692610
104,51,1262692675
47,46,1262692823
47,46,1262692839
3,105,1262692874
102,51,1262692949
47,46,1262692979
17,3,1262693183
85,18,1262693204
93,21,1262693321
95,55,1262693344
102,104,1262693349
104,102,1262693418
2,12,1262693504
12,2,1262693532
18,17,1262693556
18,17,1262693585
93,21,1262693626
73,0,1262693630
83,41,1262693639
93,21,1262693666
17,18,1262693711
17,106,1262693711
17,107,1262693711
17,54,1262693711
17,98,1262693711
17,108,1262693711
17,109,1262693711
17,110,1262693711
17,56,1262693711
50,2,1262693725
50,34,1262693725
50,7,1262693725
58,67,1262693782
58,55,1262693782
58,83,1262693782
58,87,1262693782
58,46,1262693782
58,93,1262693782
58,68,1262693782
58,84,1262693782
58,85,1262693782
58,88,1262693782
58,47,1262693782
58,75,1262693782
58,1,1262693782
0,73,1262693788
2,50,1262693884
44,62,1262693932
18,17,1262693956
24,25,1262694004
80,55,1262694005
80,55,1262694077
80,3,1262694077
80,3,1262694141
14,55,1262694240
21,93,1262694302
46,47,1262694317
74,49,1262694330
14,11,1262694381
14,71,1262694928
0,73,1262694940
82,102,1262694943
87,17,1262695029
83,75,1262695098
62,44,1262695709
84,2,1262695728
54,17,1262695901
37,12,1262695944
37,14,1262695944
37,38,1262695944
102,82,1262696148
65,58,1262696156
84,47,1262696237
58,65,1262696248
52,30,1262696252
47,84,1262696328
71,14,1262696380
3,85,1262696517
3,34,1262696517
68,85,1262696520
63,65,1262696549
63,66,1262696549
34,3,1262696555
68,75,1262696667
72,71,1262696681
85,3,1262696705
12,34,1262696963
49,75,1262697117
75,49,1262697129
12,3,1262697154
0,84,1262697466
83,85,1262697570
83,75,1262697570
83,68,1262697570
83,88,1262697570
83,87,1262697570
85,18,1262697571
47,46,1262697683
75,49,1262697730
74,0,1262697765
0,74,1262697811
75,68,1262697818
84,0,1262697891
49,75,1262698020
75,49,1262698043
0,74,1262698102
19,34,1262698111
74,0,1262698147
46,47,1262698158
41,111,1262698598
111,41,1262699065
12,16,1262699085
71,72,1262699109
17,0,1262699486
17,6,1262699486
17,46,1262699486
7,50,1262699499
0,17,1262699522
26,2,1262699548
26,14,1262699548
26,65,1262699548
26,25,1262699548
26,12,1262699548
26,38,1262699548
26,61,1262699548
2,26,1262699552
25,26,1262699561
52,69,1262699590
0,17,1262699632
52,75,1262699636
52,47,1262699640
46,17,1262699662
6,17,1262699665
53,14,1262699719
53,60,1262699719
52,69,1262699729
14,55,1262699776
2,76,1262699878
2,7,1262699878
2,65,1262699878
65,2,1262699889
3,12,1262700076
2,7,1262700083
2,17,1262700083
2,12,1262700083
2,49,1262700083
2,52,1262700083
2,34,1262700083
2,50,1262700083
2,51,1262700083
67,84,1262700093
51,2,1262700126
7,2,1262700127
25,24,1262700172
7,2,1262700181
49,46,1262700194
25,44,1262700283
82,29,1262700395
55,14,1262700563
29,82,1262700701
67,84,1262700859
60,53,1262700902
68,83,1262700917
49,74,1262700981
46,49,1262701046
103,17,1262701063
103,108,1262701063
103,56,1262701063
38,26,1262701093
14,55,1262701375
14,55,1262701375
14,53,1262701449
74,49,1262701660
67,84,1262701742
49,74,1262701822
73,0,1262701936
52,2,1262701979
93,21,1262702217
58,93,1262702426
58,66,1262702426
20,85,1262702507
85,20,1262702517
67,84,1262702527
58,66,1262702697
58,93,1262702697
49,74,1262702935
37,36,1262702978
67,84,1262703401
37,36,1262703666
37,21,1262703801
67,84,1262704013
111,76,1262704339
68,85,1262704688
68,75,1262704688
58,66,1262705143
58,93,1262705143
85,39,1262709368
85,74,1262709368
85,48,1262709368
85,26,1262709368
85,92,1262709368
85,100,1262709368
83,68,1262709369
0,12,1262734830
0,3,1262734830
0,4,1262734830
0,5,1262734830
0,6,1262734830
0,1,1262734830
0,2,1262734830
0,7,1262734830
0,8,1262734830
0,9,1262734830
0,10,1262734830
0,11,1262734830
0,13,1262734830
0,14,1262734830
0,15,1262734830
0,16,1262734830
0,5,1262734947
0,6,1262734947
0,1,1262734947
0,9,1262734947
0,10,1262734947
0,11,1262734947
0,12,1262734947
0,3,1262734947
0,15,1262734947
0,37,1262735060
17,0,1262755920
17,103,1262755969
17,2,1262756026
12,26,1262756056
12,2,1262756069
12,34,1262757422
12,16,1262757422
12,2,1262757422
12,3,1262757422
12,16,1262757611
12,16,1262757688
34,2,1262758772
95,14,1262759228
95,60,1262759228
95,11,1262759228
32,33,1262759432
26,63,1262759558
60,95,1262760621
74,49,1262760943
74,49,1262760949
33,32,1262761016
93,1,1262761391
112,20,1262762148
63,26,1262762588
14,95,1262762652
63,26,1262762979
2,65,1262763040
2,66,1262763040
2,7,1262763040
2,34,1262763040
2,12,1262763040
2,3,1262763040
2,67,1262763040
2,84,1262763040
2,68,1262763040
2,16,1262763040
12,2,1262763085
3,2,1262763170
51,2,1262763289
7,2,1262763290
2,51,1262763308
63,41,1262763314
2,51,1262763392
2,61,1262763392
2,19,1262763392
93,8,1262763428
93,91,1262763428
93,64,1262763428
93,13,1262763428
51,2,1262763448
3,52,1262763449
34,2,1262763520
6,21,1262763573
66,2,1262763632
71,66,1262763893
11,95,1262764075
99,6,1262764147
34,12,1262764256
65,2,1262764418
49,12,1262764454
49,53,1262764454
49,14,1262764454
31,111,1262764615
52,3,1262765173
49,75,1262765243
41,63,1262765380
75,49,1262765430
75,49,1262765514
55,67,1262765814
67,2,1262766039
67,55,1262766059
67,55,1262766150
14,49,1262766645
12,49,1262766905
102,113,1262766954
14,4,1262767032
14,82,1262767032
14,60,1262767032
53,49,1262767191
26,63,1262767286
111,8,1262767879
53,49,1262767914
53,14,1262767914
42,78,1262767966
16,14,1262767983
16,53,1262767983
16,55,1262767983
16,2,1262767995
53,16,1262768023
55,16,1262768042
55,87,1262768058
103,17,1262768142
103,108,1262768142
103,56,1262768142
87,55,1262768173
41,62,1262768258
79,30,1262768282
79,66,1262768282
79,65,1262768282
65,79,1262768355
30,79,1262768377
8,111,1262768756
50,2,1262769279
6,0,1262769311
66,79,1262769312
0,6,1262769432
83,18,1262769446
76,111,1262769495
66,114,1262769548
0,37,1262769566
1,67,1262769787
1,93,1262769787
1,68,1262769787
1,55,1262769787
1,84,1262769787
1,85,1262769787
1,83,1262769787
1,88,1262769787
1,47,1262769787
1,75,1262769787
1,87,1262769787
1,46,1262769787
1,31,1262769787
1,58,1262769787
31,1,1262769814
83,1,1262769825
88,1,1262769829
58,1,1262769878
87,88,1262769945
87,68,1262769945
47,1,1262769981
87,1,1262770025
55,1,1262770089
41,63,1262770268
41,61,1262770268
46,1,1262770410
0,6,1262770479
37,21,1262770765
75,1,1262770814
2,65,1262770853
81,49,1262770855
47,3,1262771118
36,37,1262771181
53,14,1262771224
46,67,1262771279
37,65,1262771294
65,63,1262771350
49,81,1262771536
63,41,1262771553
67,46,1262771559
66,114,1262771581
25,44,1262771583
85,1,1262771598
65,37,1262771606
6,0,1262771790
17,103,1262771823
63,65,1262772173
71,66,1262772199
91,64,1262772419
91,8,1262772419
91,115,1262772419
36,37,1262772458
63,8,1262772764
8,63,1262772797
79,78,1262772815
79,17,1262772815
79,8,1262772815
79,62,1262772815
79,41,1262772815
79,103,1262772815
79,44,1262772815
79,71,1262772815
79,68,1262772815
79,67,1262772815
79,90,1262772815
79,61,1262772815
79,26,1262772815
103,79,1262772882
3,47,1262772974
3,34,1262772999
41,21,1262773140
26,79,1262773180
41,79,1262773457
75,52,1262773492
75,8,1262773567
67,1,1262773594
8,79,1262773630
67,79,1262773721
65,2,1262773760
8,13,1262773786
6,29,1262773966
6,21,1262773966
6,30,1262773966
6,37,1262773966
6,54,1262773966
6,14,1262773966
6,2,1262773966
6,50,1262773966
6,28,1262773966
6,62,1262773966
6,89,1262773966
6,34,1262773966
6,114,1262773966
6,69,1262773966
6,0,1262773966
6,26,1262773966
6,42,1262773966
6,58,1262773966
6,43,1262773966
6,80,1262773966
6,31,1262773966
6,57,1262773966
6,56,1262773966
6,82,1262773966
6,71,1262773966
6,41,1262773966
6,7,1262773966
6,23,1262773966
6,13,1262773966
6,99,1262773966
6,12,1262773966
6,19,1262773966
6,32,1262773966
6,33,1262773966
6,3,1262773966
6,44,1262773966
6,67,1262773966
6,5,1262773966
6,116,1262773966
6,73,1262773966
6,104,1262773966
6,66,1262773966
23,6,1262774005
67,6,1262774007
58,6,1262774021
0,6,1262774028
2,6,1262774069
104,6,1262774151
114,6,1262774162
57,6,1262774171
81,49,1262774196
17,79,1262774263
5,6,1262774313
44,6,1262774318
5,7,1262774362
5,7,1262774391
108,103,1262774452
78,79,1262774610
26,6,1262774644
28,6,1262774690
89,6,1262775038
108,103,1262775120
108,17,1262775243
54,6,1262775257
108,81,1262775299
3,6,1262775302
62,6,1262775324
62,79,1262775344
80,55,1262775453
80,14,1262775453
32,82,1262775460
29,6,1262775467
12,6,1262775489
41,6,1262775532
55,80,1262775541
108,17,1262775550
32,6,1262775622
34,6,1262775646
14,8,1262775646
8,14,1262775706
34,3,1262775724
67,52,1262775782
14,80,1262775867
69,6,1262775879
64,58,1262776107
3,0,1262776221
3,6,1262776221
64,58,1262776226
17,2,1262776264
17,50,1262776264
49,75,1262776409
75,49,1262776421
63,65,1262776453
29,32,1262776704
29,14,1262776704
29,53,1262776704
29,2,1262776759
29,7,1262776759
29,16,1262776759
7,6,1262776823
29,2,1262776833
29,16,1262776833
29,19,1262776833
29,34,1262776833
7,29,1262776841
73,6,1262776876
29,32,1262776891
29,14,1262776891
29,53,1262776891
29,4,1262776891
42,6,1262776926
29,38,1262776930
29,34,1262776978
63,65,1262776988
29,6,1262777072
29,31,1262777072
31,29,1262777122
23,26,1262777122
6,29,1262777136
60,14,1262777140
53,29,1262777187
53,29,1262777187
40,80,1262777202
37,31,1262777223
31,25,1262777232
37,36,1262777296
26,80,1262777304
26,31,1262777304
26,46,1262777304
26,14,1262777304
26,23,1262777304
26,25,1262777304
26,37,1262777304
26,63,1262777304
26,41,1262777304
26,116,1262777304
26,2,1262777304
26,71,1262777304
26,67,1262777304
26,68,1262777304
26,55,1262777304
26,38,1262777304
26,82,1262777304
26,79,1262777304
26,61,1262777304
26,66,1262777304
26,65,1262777304
23,26,1262777364
2,26,1262777412
83,26,1262777459
67,61,1262777480
93,82,1262777488
93,25,1262777488
93,58,1262777488
93,29,1262777488
63,26,1262777499
32,29,1262777515
67,26,1262777526
52,75,1262777630
41,26,1262777653
63,41,1262777654
93,1,1262777667
2,7,1262777697
2,51,1262777697
2,17,1262777697
2,52,1262777697
2,49,1262777697
2,34,1262777697
2,50,1262777697
2,12,1262777697
2,19,1262777697
2,82,1262777697
71,79,1262777703
41,63,1262777709
51,2,1262777715
52,67,1262777726
52,2,1262777733
31,26,1262777792
37,62,1262777839
37,21,1262777839
2,29,1262777907
55,26,1262777922
2,29,1262777922
2,17,1262777931
7,2,1262777946
82,62,1262777962
82,6,1262777985
14,55,1262778047
58,8,1262778076
58,13,1262778076
58,66,1262778076
55,14,1262778113
14,6,1262778119
46,67,1262778155
32,14,1262778229
32,60,1262778229
32,117,1262778229
32,4,1262778229
32,116,1262778229
12,2,1262778230
14,16,1262778258
14,53,1262778258
60,32,1262778274
2,76,1262778307
2,65,1262778307
2,17,1262778307
2,50,1262778307
66,58,1262778327
66,6,1262778348
66,26,1262778358
37,36,1262778515
37,35,1262778515
37,0,1262778515
82,62,1262778571
17,2,1262778703
17,2,1262778778
7,0,1262778857
7,6,1262778857
0,7,1262778903
34,29,1262778910
38,26,1262778948
38,29,1262778949
6,7,1262778951
26,65,1262778954
26,2,1262778954
26,55,1262778954
26,38,1262778954
26,37,1262778954
26,79,1262778954
26,63,1262778954
26,66,1262778954
26,14,1262778954
26,71,1262778954
26,67,1262778954
26,68,1262778954
26,89,1262778954
26,61,1262778954
26,23,1262778954
26,25,1262778954
26,82,1262778954
26,24,1262778954
26,30,1262778954
26,41,1262778954
26,8,1262778954
38,28,1262778964
79,26,1262778979
26,23,1262778989
2,26,1262778994
65,79,1262779000
65,79,1262779023
34,29,1262779032
46,26,1262779048
65,79,1262779051
65,79,1262779073
55,26,1262779081
65,26,1262779089
63,41,1262779091
65,26,1262779133
65,63,1262779177
38,26,1262779216
19,6,1262779300
24,26,1262779331
2,34,1262779385
2,19,1262779385
2,49,1262779385
2,7,1262779385
2,50,1262779385
2,51,1262779385
2,17,1262779385
2,12,1262779385
2,52,1262779385
19,12,1262779403
19,2,1262779403
51,2,1262779407
19,2,1262779419
2,19,1262779474
37,36,1262779495
37,35,1262779495
67,52,1262779509
67,26,1262779521
67,46,1262779635
53,14,1262779641
38,26,1262779657
34,0,1262779684
34,6,1262779684
34,2,1262779684
41,26,1262779752
62,82,1262779767
62,82,1262779774
0,34,1262779776
34,50,1262779897
65,66,1262779972
65,2,1262779980
41,78,1262780000
41,86,1262780000
41,111,1262780000
41,21,1262780082
41,97,1262780082
41,36,1262780082
41,62,1262780082
26,38,1262780154
41,42,1262780253
41,63,1262780292
6,34,1262780336
99,6,1262780371
67,52,1262780429
21,41,1262780438
111,41,1262780606
37,36,1262780896
52,2,1262780988
2,34,1262781039
36,37,1262781043
8,66,1262781130
8,65,1262781130
66,26,1262781153
66,8,1262781170
36,41,1262781230
47,52,1262781263
